Mes,Turno,No_Colada,GPO_CH,TCM,No_Cargas,C_Arrabio,C_Primeras,C_Segundas,C_Triturado,C_Retornos,Cumpl_CM,Cons_Chorreadura,Cons_Ri,Rendimiento_Teo,Altura_Banda,Tiempo_Caida_Banda,TPQB,Rendimiento_Real,ENERGÍA,CONSUMO_C,O2_INSTANTANEO,O2_TCM,CONSUMO_CAL_SIDER,CONSUMO_CAL_DOLOM,BALANCE_02_C,VAC_TO_VAC,COBERTURA_DE_ARCO,POWER_ON,AUXILIARES,DEMORAS,POTENCIA,FACTOR_O2,VELOCIDAD_DE_FUSIÓN,TIEMPO_VACIADO,REMANENTE_HF,ACERO_VACIADO,O2_VACIADA,TON_Hr_ACERO LIQUIDO,TEMPERATURA_VACIADO,MgO_ESCORIA,FeO_ESCORIA,CaO,SiO2,Al2O3,IB3,IB4,RESULTADO,coladas ,TEMPERATURA
Junio,2,50467,5,165.5500031,Hibrida,0,0,52.59438236,35.68710359,11.71851404,87.56315886,9.29628511,0,87.3243129,0,20,151.52384,91.53,334.6420959,9.688915557,151,25.87737796,16.79250951,15.28239175,2.670822943,41.21666336,71.38916914,28.33333015,7.98333216,4.9000001,117.8027039,4.772813,5842.941941,3.7,76,145,704,211.0796773,1598,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.6,50467,906
Junio,1,50468,5,163.2799988,Hibrida,0,0,53.5766781,39.82729054,6.596031357,97.94961704,7.030867222,0,87.12028417,0,28,148.91136,91.2,371.1416,13.63914758,143,27.8601178,17.63841267,15.49485558,2.042658285,51.96666336,73.08418972,31.64999771,12.31666565,8,114.3995819,3.123044,5158.926085,2.7,88,137,1053,158.1783295,1661,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,10.9,50468,790
Junio,1,50469,5,160.6000061,Hibrida,0,0,54.29638854,40.2864259,5.417185554,97.80591612,7.596513076,0,87.16562889,0,26,133.23648,82.96,390.4109441,14.25280145,143,30.54794405,16.93648753,15.69115756,2.143294015,88.29999542,67.08592777,34.23332977,7.11666584,46.94999695,112.3544159,2.217466,4691.334649,4.2,112,146,888,99.20725316,1650,8.83,25.26,32.45,12.18,8.58,1.5631,1.99,25.7,50469,919
Junio,1,50470,5,154.2400055,Hibrida,0,0,61.85165975,34.84180498,3.30653527,85.9038188,8.104253112,0,86.98729253,0,25,86.21184,55.89,384.465754,13.7901966,144,31.04253002,18.0886923,16.33817369,2.251057828,43.36666107,65.07831169,33.08333206,6.99999762,3.28333306,110.7261124,2.373654,4662.166592,2.6,105,142,630,196.4642836,1603,9.18,30.88,28.64,11.66,7.11,1.5258,2.01,24.5,50470,914
Junio,1,50471,5,158.2400055,Hibrida,0,0,62.31041456,32.8867543,4.802831143,89.78539036,7.810920121,0,87.60313448,0,21,141.07392,89.15,345.0454885,13.8713342,141,27.10439744,18.13700645,15.92517639,1.953986333,50.11666489,60.62542373,30.36666679,18.18333244,1.56666601,110.9255142,4.172921,5210.977108,5,103,144,527,172.3977447,1615,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,45.7,50471,893
Junio,2,50472,5,137.6399994,Hibrida,0,0,63.62249346,36.37750654,0,75.16388174,9.561174077,0,86.67712874,0,0,143.6864,104.39,413.3972701,28.036908,114,36.5954666,22.59517592,22.30456273,1.30526043,737.5866699,51.89417722,44.06666565,8.19999981,685.3200073,103.1419983,1.222903,3123.449377,5,80,144,707,11.71387764,1680,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,3.2,50472,696
Junio,2,50473,5,158.0500031,Hibrida,0,0,67.9152167,32.0847833,0,71.94457164,10.69281873,0,86.41341348,0,20,148.91136,94.22,429.6108743,10.16134115,151,34.69787975,18.47516573,15.94432111,3.414694894,50.6333313,69.85428241,36.21666718,8.04999924,6.36666584,113.0097122,0.822503,4364.012908,4.5,100,145,804,171.823575,1646,10.46,27.27,32.54,14.66,7.05,1.4988,1.98,10.5,50473,1082
Junio,2,50474,5,164.4100037,Hibrida,0,0,54.13904264,37.34566024,8.515297123,92.71375082,7.97396752,0,87.20017031,0,25,148.91136,90.57,341.8283483,7.63943782,142,24.71260817,16.42235837,15.32753448,3.234872611,38.78332901,74.90204082,28.54999924,8.03333187,2.19999886,117.7648544,4.706975,5758.669283,4.1,103,144,762,222.7761314,1633,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.6,50474,1042
Junio,2,50475,5,155.8099976,Hibrida,0,0,59.9127142,37.60990951,2.477376292,85.08909961,9.453821963,0,86.52859252,0,21,146.29888,93.9,372.2482569,8.837687065,137,28.33579404,17.45715963,16.17354496,3.206245461,63.90000153,73.45534247,32.21666718,7.06666613,24.61666679,114.160759,3.031562,4836.316454,4.2,103,145,752,136.1502315,1622,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,39,50475,1016
Junio,2,50476,5,163.8099976,Hibrida,0,0,62.38935352,29.24119407,8.369452414,86.26909841,8.424394115,0,87.02374702,0,23,148.91136,90.9,362.004767,11.35461832,140,27.36096738,17.5813445,15.38367644,2.409677419,42.86666107,71.27192513,31.93333054,8.5666647,2.36666584,113.4325028,3.513955,5129.74985,4.2,97,142,588,198.755858,1634,9.85,21.65,33.05,14.96,8,1.4395,1.87,47.7,50476,1107
Junio,2,50477,5,163.949997,Hibrida,0,0,56.084172,35.66941141,8.24641659,91.64325083,9.545593169,0,86.98298262,0,27,148.91136,90.83,350.7166884,12.71729209,140,26.57517585,16.71241263,15.37054008,2.089688249,59.49999619,58.59713896,31.03333282,7.08333206,21.3833313,112.7450943,4.042619,5283.02899,3.4,100,146,818,147.2269002,1600,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.6,50477,1061
Junio,2,50478,5,167.0800018,Hibrida,0,0,58.58271487,32.02058894,9.396696193,87.21621234,7.457505387,0,87.21235336,0,26,146.29888,87.56,345.9420599,15.69308099,147,27.36413664,16.57888419,15.082595,1.743707094,51.54999924,53.9036193,31.04999924,8.81666565,11.68333244,111.2727127,4.100547,5380.99858,3.4,100,146,543,169.9321073,1649,10.02,24.06,32.13,15.65,8.4,1.336,1.75,32.4,50478,1151
Junio,2,50479,5,166.3099976,Hibrida,0,0,58.84793458,31.79604353,9.356021887,87.07637159,8.369911611,0,87.10997535,0,23,148.91136,89.54,363.7784913,16.45721869,154,29.96813224,16.53538597,15.15242641,1.820971867,45.74999619,64.30732648,32.34999847,7.24999809,6.14999914,111.1791611,3.149062,5140.958437,3.2,91,147,483,192.7869013,1618,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,40.2,50479,1103
Junio,2,50480,5,151.949997,Hibrida,0,0,67.76571241,24.86344192,7.370845673,84.64934138,8.40408029,0,86.88055281,0,22,135.84896,89.4,369.2004023,11.80651554,142,28.1079308,18.36130343,16.5844031,2.380713489,38.99999619,67.29449929,30.03333092,7.24999809,1.71666598,113.716217,3.164572,5059.378773,3.2,87,147,648,226.1538682,1624,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,39,50480,1029
Junio,2,50481,5,170.699997,Hibrida,0,0,58.51200937,31.44698301,10.04100762,86.13223264,9.009958992,0,87.0821324,0,28,154.13632,90.3,339.7773933,14.41710629,146,26.73110768,16.81312274,14.76274192,1.85412434,52.1333313,66.52135135,31.06666565,6.5999999,14.46666527,112.8648758,4.428271,5494.635275,3.5,84,148,445,170.3324875,1608,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,30.4,50481,1062
Junio,2,50482,5,175.8800049,Hibrida,0,0,52.41073459,39.31089379,8.278371617,93.56243447,8.323857175,0,87.14828292,0,25,154.13632,87.64,353.6502062,13.16806877,149,28.03616024,15.52194635,14.32795048,2.1291019,46.64999771,65.64042821,33.03333282,6.88333178,6.73333311,112.5225906,3.727321,5324.3191,3.1,40,236,484,303.5369924,1615,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,44.4,50482,1135
Junio,1,50483,5,179.5099945,Hibrida,0,0,54.570776,35.09553785,10.33368615,88.95108824,6.495459863,0,87.70363768,0,25,206.38592,114.97,358.7543979,11.43111839,147,27.8758852,15.20806687,14.03821557,2.438596491,66.49999237,70.98144963,33.8833313,6.39999914,26.21666336,113.6470566,3.565648,5297.885055,3.5,111,137,719,123.6090367,1610,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,30.4,50483,1045
Junio,1,50484,5,139.8999939,Hibrida,0,0,60.18584703,31.02215868,8.791994282,87.10427788,7.362401716,0,87.96711937,0,24,83.59936,59.76,442.4589185,15.43960039,131,31.01501207,20.51465422,18.01286712,2.008796296,48.34999847,69.3164751,33.08333206,6.56666565,8.69999886,113.2892838,0.505918,4228.715344,2.8,40,148,693,183.6608124,1607,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,23.7,50484,1023
Junio,1,50485,5,163.8399963,Hibrida,0,0,55.1940918,34.79003906,10.01586914,88.94331847,7.769775391,0,88.02429199,0,25,135.84896,82.92,372.924813,14.67895541,141,28.48510806,16.8457035,15.44189488,1.940540541,46.2666626,66.93198992,32.96666718,6.53333187,6.76666498,110.5882263,2.99192,4969.868366,2.7,92,153,401,198.415003,1617,9.71,32.88,27.65,14.2,5.69,1.3901,1.88,25.7,50485,1111
Junio,1,50486,5,175.6699982,Hibrida,0,0,56.08811977,32.78875164,11.12312859,86.43812204,7.84425343,0,87.34934821,0,27,172.42368,98.15,368.8734598,10.18956008,140,29.12278735,16.39437599,14.34507899,2.858100559,80.34999847,66.47893491,36.36666489,7.64999866,36.33333206,110.089653,3.065521,4830.522642,4.7,111,141,710,105.2893611,1642,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,23.7,50486,1068
Junio,1,50487,5,148.4299927,Hibrida,0,0,59.45563565,30.26342384,10.28094051,84.96860033,7.377214849,0,87.55521121,0,30,122.78656,82.72,470.9290807,12.53789727,132,35.74075498,19.26834293,16.97770076,2.850617947,54.04999542,67.75959052,40.14999771,7.29999876,6.599998,108.232254,-0.357549,3696.886704,4.2,126,146,551,162.0721691,1639,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,5,50487,1050
Junio,1,50488,5,139.8099976,Hibrida,0,0,64.48036621,25.21994135,10.29969244,81.01008853,5.314355196,0,88.29253988,0,23,120.17408,85.96,355.4824467,13.16787091,147,27.76625469,20.45633395,18.02446208,2.108636611,40.0166626,62.24148265,26.39999962,7.23333168,6.38333273,112.6700134,3.697565,5295.833317,3.8,119,146,768,218.9088103,1651,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,45.7,50488,1044
Junio,1,50489,5,146.9299927,Hibrida,0,0,66.72565167,22.04451099,11.22983734,77.89375299,7.922139794,0,88.10617301,0,28,154.13632,104.9,331.450367,9.405839984,145,25.27053825,20.34982746,17.15102515,2.686685962,44.09999466,71.61960784,25.48333168,7.58333206,11.03333187,114.0663376,5.013729,5765.729322,4.3,92,139,568,189.1156692,1630,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,30.4,50489,1026
Junio,1,50490,5,166.7100067,Hibrida,0,22.1942295,39.43974567,29.78825505,8.57776978,63.49109109,8.067902345,9.537520245,89.40183552,0,31,143.6864,86.19,344.3104654,12.54873682,128,23.09399463,16.13580404,15.11606921,1.840344168,155.1833191,71.20027816,29.99999809,7.08333206,118.0999908,114.1027145,4.929399,5557.000577,4.2,92,140,696,54.12952919,1622,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.6,50490,929
Junio,1,50491,5,159.3500061,Hibrida,0,11.54690932,55.1302165,33.32287418,0,56.25142001,8.283652338,7.593347976,87.71509256,0,24,138.46144,86.89,365.2337482,11.2080322,133,26.45120702,17.82240283,15.81424477,2.360022396,46.71666336,70.09131615,31.49999809,7.13333321,8.08333206,113.1317368,3.512741,5058.730659,3.8,96,137,608,175.9543471,1629,11.87,27.67,34.18,10.03,5.68,2.1757,2.93,30.4,50491,984
Junio,1,50492,5,162.9299927,Hibrida,0,31.67004235,35.32191739,24.78364942,8.224390843,60.0647626,5.800036826,18.35143927,90.34517891,0,27,141.07392,86.59,397.7168288,11.84557839,140,30.11722961,17.6763035,15.46676556,2.542487047,96.43332672,71.22527339,34.89999771,7.66666603,53.86666489,113.0780182,2.006597,4668.481472,5,116,141,600,87.72900705,1609,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,24.9,50492,951
Junio,2,50493,5,165.4600067,Hibrida,0,10.99963737,55.77178774,24.38655868,8.842016197,65.12947401,7.651396108,10.99963737,87.96978122,0,25,146.29888,88.42,366.8560228,13.42922706,117,22.70034962,16.80164322,15.23026652,1.690369037,189.4333344,69.60872396,32.01666641,7.74999905,149.6666718,113.1641693,4.021699,5167.933619,3.3,107,139,927,44.02604235,1637,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,34.8,50493,755
Junio,2,50494,3B,174.8200073,Hibrida,0,0,59.29527514,30.38553941,10.31918545,55.98030642,7.522022652,0,87.27250887,0,21,159.36128,91.16,316.8973669,12.7445367,136,23.29824865,14.243221,14.70083453,1.828096948,89.0166626,72.24145617,29.86666489,6.93333197,52.21666718,117.8723373,6.0628,5853.348808,3.2,110,127,927,85.60195111,1646,9.83,39.3,25.6,9.15,5.48,1.7498,2.42,59.3,50494,856
Junio,2,50495,3B,146.7700043,Hibrida,0,0,67.30258227,24.64400082,8.053416911,57.40061512,8.298698644,0,87.06813381,0,20,114.94912,78.32,356.3398411,9.681814803,149,27.11044413,17.57852371,18.39612946,2.800140746,38.83332825,69.41716069,26.63333321,7.69999695,4.49999905,117.1624222,3.755385,5510.76364,3.8,107,142,687,219.3991704,1623,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,30.4,50495,913
Junio,2,50496,5,162.1300049,Hibrida,0,16.52994511,47.32005181,33.744526,2.405477086,62.41646507,6.192561525,6.846357861,88.36846975,0,20,146.29888,90.24,345.4018276,14.51921254,144,25.49805635,15.60476114,16.96169689,1.756159728,36.09999847,66.1539028,28.58333206,7.51666498,0,118.3098602,4.421833,5672.187012,3.6,88,144,772,239.3351902,1632,10.62,29.67,31.75,11.07,5.81,1.8809,2.51,31.6,50496,933
Junio,2,50497,5,167.25,Hibrida,0,39.09118087,26.91180867,25.43497758,8.562032885,56.70018846,5.189835575,16.5799701,90.84304933,0,21,148.91136,89.04,325.8594918,12.72346786,151,25.45889387,14.34977578,15.6651719,2.00093985,37.09999847,71.75180723,28.08333206,7.76666594,1.25,117.9086685,5.196239,5955.489884,3.5,74,145,772,234.5013574,1632,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,59.7,50497,891
Junio,2,50498,5,174.7700043,Hibrida,0,34.85151914,27.87663787,27.05841964,10.21342336,55.60313421,6.677347371,17.17686102,90.33564113,0,26,227.28576,130.05,330.1481867,15.4660407,146,25.47920061,13.21737108,14.13285999,1.647428783,46.36666107,60.06043656,30.49999809,6.36666489,9.49999905,112.9526901,5.023776,5730.164433,3,82,226,911,292.4515091,1632,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,33.6,50498,906
Junio,2,50499,3A,154.8999939,Hibrida,0,46.21045836,26.01678502,24.49967721,3.273079406,87.79967489,5.422853454,21.9302776,90.93079406,0,25,70.53696,45.54,375.080712,16.84312526,155,30.50355188,14.52550089,16.52679213,1.811038712,52.59999847,68.16502058,30.39999962,6.64999819,15.54999924,113.8595352,2.723266,5095.3946,3.1,80,144,941,164.2585599,1644,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,23.7,50499,779
Junio,2,50500,3A,153.6799927,Hibrida,0,40.96173868,25.13014055,25.88495575,8.023165018,89.25872792,4.990890161,17.95939615,90.95965643,0,34,86.21184,56.1,384.5653489,14.4130668,161,33.94065753,16.46278059,14.90109389,2.354853273,59.73332977,61.40944149,32.36666489,6.83333206,20.53333282,112.2151871,2.168038,4748.094782,3.2,83,146,864,146.6517945,1610,9.6,40.5,23.89,8.91,3.57,1.9143,2.68,9.7,50500,974
Junio,2,50501,3A,173.7100067,Hibrida,0,42.49035749,29.6183294,25.54257095,2.348742156,80.12547479,6.585688792,19.94128145,90.15289851,0,28,208.9984,120.31,317.7709854,16.09003449,147,27.48834158,13.01018889,13.70099538,1.708407871,48.7666626,64.08699187,32.39999771,12.53333187,3.83333206,106.7812805,5.106856,5361.420339,3,81,145,953,178.4005617,1632,9.27,40.9,24.53,8.45,3.41,2.0683,2.85,38.5,50501,1061
Junio,2,50502,3A,158.2799988,Hibrida,0,43.97902451,29.08137478,24.09653778,2.843062926,83.78664385,7.373009856,22.10007582,90.23856457,0,23,148.91136,94.08,360.1213068,18.37882248,156,31.4063687,14.40485227,15.73161498,1.708834651,40.81666565,63.59223561,31.78333282,6.44999981,2.58333302,109.4399948,3.121299,4979.968579,2.8,80,144,854,211.6782413,1622,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,29.3,50502,1090
Junio,2,50503,3A,166.8000031,Hibrida,0,38.32134293,31.01918465,28.08153477,2.57793765,76.75524554,6.852517986,18.93884892,89.87889688,0,23,151.52384,90.84,330.9352457,15.00599493,142,25.37769738,13.60911246,14.80815321,1.691170595,38.84999466,65.99397759,29.79999924,6.64999819,2.3999989,110.6458893,5.012856,5597.315681,2.9,70,144,820,222.393853,1640,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,50.1,50503,1040
Junio,2,50504,3A,160.8500061,Hibrida,0,39.70158533,27.5722723,30.17718371,2.548958657,78.04291866,9.729561703,19.5958968,90.00497358,0,26,146.29888,90.95,361.2060789,14.43580921,143,29.00217484,12.80696252,15.4180908,2.009043928,59.13333511,64.20040268,32.41666794,26.71666527,0,111.6711121,3.342643,4961.953721,0.5,72,139,950,141.0371998,1677,12.51,30.08,29.33,9.11,4.61,2.1378,3.05,24.9,50504,1145
Junio,2,50505,3A,155.7799988,Hibrida,0,37.88676338,26.31916806,25.99178328,9.802285274,84.29962945,10.07831557,19.92553601,90.18359225,0,24,146.29888,93.91,390.2940074,14.96341005,156,32.83476724,13.03119795,15.85569405,2.194337194,45.74999619,72.4798212,32.76666641,8.48333263,4.49999809,111.0502319,2.066589,4754.22177,0.3,77,143,874,187.5409992,1658,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,9.7,50505,1113
Junio,1,50506,3A,165.6399994,Hibrida,0,37.47886984,22.4583434,29.97464381,10.08814296,81.90519815,8.935039845,20.1340256,90.56496015,0,24,146.29888,88.32,318.1598659,13.05240285,154,26.63004115,12.13475011,12.13475011,2.040240518,38.9666648,65.78810573,28.48333359,8.96666527,1.51666594,111.0122986,5.25685,5815.330529,5,67,146,843,224.8075386,1640,9.36,36.89,27.71,9.64,4.38,1.9765,2.64,44.4,50506,1083
Junio,1,50507,3A,156.5299988,Hibrida,0,43.50603718,23.13294576,24.41704466,8.943972401,90.04681805,9.01424647,14.75755446,90.71960647,0,28,143.6864,91.79,366.0640161,14.01009402,155,30.83753937,12.90487457,13.86315733,2.201094391,40.39999699,66.57354926,31.03333282,7.89999819,1.46666598,110.784111,2.986165,5043.931301,4.2,81,141,931,209.4059562,1642,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,23.7,50507,927
Junio,1,50508,3A,147.5200043,Hibrida,0,40.06236443,27.02006508,23.6239154,9.293655098,87.19621908,9.937635575,15.93004338,90.47207158,0,27,117.5616,79.69,334.1919643,7.300704778,140,25.37960881,13.76084559,14.70986942,3.47632312,39.61666154,57.08663522,26.58333015,7.34999895,5.68333244,111.2727356,4.884158,5549.342518,4.1,69,147,1053,222.6336005,1634,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,30.4,50508,855
Junio,1,50509,3B,173.2100067,Hibrida,0,33.71629814,34.87673922,24.23647595,7.170486692,84.63210027,11.65637088,16.39628197,89.75890537,0,30,169.8112,98.04,375.2670024,14.77974656,153,31.1182945,14.14467932,11.66214377,2.10546875,63.81666803,65.20571429,35.1166687,7.71666574,20.98333359,111.0583954,2.663481,4932.415662,4,66,141,991,132.5672471,1616,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,23.7,50509,1120
Junio,1,50510,3B,169.2599945,Hibrida,0,38.87510339,33.82961125,25.1092993,2.185986057,87.40633785,11.55618575,17.01524282,89.63771712,0,26,154.13632,91.06,311.3553215,11.50301349,148,24.3885155,14.4156923,11.99338335,2.1201849,45.88333225,63.72541353,27.81666756,8.64999866,9.41666603,113.6728439,6.019008,6084.84083,5,50,145,906,189.6113376,1658,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,44.4,50510,1061
Junio,1,50511,3B,167.7200012,Hibrida,0,37.14524207,34.41450036,22.65680897,5.783448605,88.181188,12.83090866,16.754114,89.74338183,0,28,120.17408,71.65,385.1657496,13.4032911,154,31.08156429,14.54805618,12.10350576,2.318950178,79.96666717,69.83511166,33.80000305,7.78333282,38.3833313,114.6745606,2.348152,4962.129766,4.5,66,145,618,108.7953307,1603,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,24.9,50511,1052
Junio,1,50512,5,165.2100067,Hibrida,0,38.73857515,33.85388294,18.93953151,8.468010411,56.17922019,12.30555051,18.40082319,90.13921675,0,29,224.67328,135.99,361.9635468,8.782760977,129,24.36898394,16.46389377,15.25331334,2.774638181,41.98332882,64.54864499,30.98332977,7.68333292,3.31666613,115.8042069,3.947085,5332.222454,4.1,75,141,757,201.5085568,1627,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.6,50512,983
Junio,1,50513,3B,153.9299927,Hibrida,0,44.20840642,30.97511856,17.21561749,7.600857533,80.45268543,10.31637757,20.43136491,90.63756253,0,25,94.04928,61.1,377.4443108,9.9395834,156,30.85818376,16.04625555,13.12284867,3.104575163,41.41665936,63.11826923,30.43332863,7.36666584,3.61666489,114.5454636,2.615373,5057.941395,4.2,79,147,787,212.957784,1614,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,23.7,50513,918
Junio,1,50514,3B,156.2299957,Hibrida,0,36.74070281,35.51814632,19.93215132,7.808999552,81.80222462,13.17288613,15.6179991,89.8242335,0,24,146.29888,93.64,353.9653172,10.74697591,144,26.71702051,15.68200773,12.92965535,2.486003574,43.44999933,66.02340116,28.83333397,7.89999914,6.71666622,115.0751572,3.899562,5418.381235,4.6,56,145,863,200.2301527,1630,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,30.4,50514,1015
